"project","path","loc","functions","functionDecls","functionExprs","namedFuncExprs"
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/public/vendor/xregexp/unicode/unicode-base.js",240,3,9,4,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/public/vendor/xregexp/unicode/unicode-blocks.js",905,1,0,1,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/public/vendor/xregexp/unicode/unicode-categories.js",233,1,0,1,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/public/vendor/xregexp/unicode/unicode-properties.js",70,1,0,1,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/public/vendor/xregexp/unicode/unicode-scripts.js",441,1,0,1,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/batch.js",61,5,0,8,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/categories/activeusers.js",29,2,0,7,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/categories/create.js",55,2,0,4,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/categories/delete.js",38,3,1,7,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/categories/recentreplies.js",195,17,3,34,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/categories/topics.js",103,5,0,20,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/categories/unread.js",54,3,0,10,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/categories/update.js",47,3,2,5,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/categories.js",299,20,1,51,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/controllers/accounts.js",565,28,4,64,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/controllers/admin/uploads.js",93,1,3,6,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/controllers/admin/users.js",57,2,1,8,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/controllers/admin.js",347,21,3,50,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/controllers/api.js",118,2,0,4,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/controllers/categories.js",255,10,0,25,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/controllers/groups.js",48,2,0,6,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/controllers/helpers.js",36,0,0,2,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/controllers/index.js",247,7,0,21,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/controllers/static.js",24,0,1,1,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/controllers/tags.js",61,3,0,5,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/controllers/topics.js",295,5,0,13,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/controllers/users.js",102,4,1,14,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/database/mongo/hash.js",209,9,0,24,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/database/mongo/helpers.js",36,0,0,4,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/database/mongo/list.js",121,5,0,12,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/database/mongo/main.js",141,6,0,24,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/database/mongo/sets.js",207,19,0,32,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/database/mongo/sorted.js",452,28,6,57,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/database/mongo.js",137,4,2,6,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/database/redis/hash.js",104,6,1,23,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/database/redis/helpers.js",6,0,0,0,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/database/redis/list.js",27,0,0,7,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/database/redis/main.js",119,5,1,23,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/database/redis/sets.js",102,6,1,21,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/database/redis/sorted.js",251,11,5,44,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/database/redis.js",125,3,0,7,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/database.js",52,0,1,2,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/emailer.js",70,5,0,9,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/emitter.js",44,2,2,4,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/events.js",148,7,1,24,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/favourites.js",341,19,6,42,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/file.js",33,2,0,3,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/groups.js",589,57,2,104,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/hotswap.js",34,0,0,3,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/image.js",49,2,1,5,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/install.js",477,20,14,26,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/languages.js",53,6,0,7,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/logger.js",224,5,1,19,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/messaging.js",346,22,3,48,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/meta/configs.js",142,7,4,17,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/meta/css.js",171,7,2,13,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/meta/js.js",268,16,1,27,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/meta/logs.js",28,1,0,4,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/meta/settings.js",48,3,0,9,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/meta/sounds.js",102,7,0,13,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/meta/templates.js",141,11,2,15,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/meta/themes.js",153,11,0,19,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/meta/title.js",94,5,0,8,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/meta.js",74,4,0,9,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/middleware/admin.js",110,8,0,16,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/middleware/index.js",85,1,1,2,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/middleware/middleware.js",567,27,2,58,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/middleware/ratelimit.js",36,0,0,1,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/notifications.js",322,24,1,48,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/password.js",31,2,1,4,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/postTools.js",185,11,1,26,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/posts/category.js",55,6,0,12,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/posts/create.js",87,1,0,13,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/posts/delete.js",249,23,7,46,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/posts/flags.js",56,4,0,13,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/posts/recent.js",55,2,0,11,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/posts/summary.js",143,12,3,17,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/posts/user.js",123,9,1,18,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/posts.js",282,25,0,48,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/privileges/categories.js",200,11,0,43,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/privileges/helpers.js",112,6,1,14,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/privileges/posts.js",168,13,2,29,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/privileges/topics.js",136,9,1,21,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/privileges.js",9,0,0,0,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/routes/admin.js",82,0,4,1,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/routes/api.js",217,11,9,15,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/routes/authentication.js",260,10,4,25,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/routes/debug.js",63,9,0,10,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/routes/feeds.js",270,10,14,13,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/routes/index.js",226,5,11,7,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/routes/meta.js",32,0,3,1,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/search.js",90,7,2,10,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/settings.js",231,3,4,12,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/sitemap.js",113,6,0,14,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/socket.io/admin/categories.js",135,10,0,18,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/socket.io/admin/groups.js",52,2,0,8,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/socket.io/admin/tags.js",19,0,0,2,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/socket.io/admin/user.js",191,17,2,28,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/socket.io/admin.js",291,10,1,39,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/socket.io/categories.js",105,4,0,16,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/socket.io/index.js",334,13,8,27,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/socket.io/meta.js",158,5,0,9,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/socket.io/modules.js",267,11,1,32,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/socket.io/notifications.js",24,0,0,3,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/socket.io/posts.js",457,20,3,62,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/socket.io/topics.js",566,36,1,84,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/socket.io/user.js",385,19,2,43,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/threadTools.js",260,12,6,33,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/topics/create.js",290,4,1,42,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/topics/delete.js",116,4,2,24,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/topics/follow.js",62,2,0,6,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/topics/fork.js",111,8,1,17,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/topics/popular.js",63,5,2,9,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/topics/posts.js",269,17,1,52,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/topics/recent.js",59,0,0,11,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/topics/tags.js",279,27,2,54,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/topics/teaser.js",122,15,0,22,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/topics/unread.js",268,24,1,49,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/topics/user.js",42,5,0,8,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/topics.js",325,23,2,53,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/upgrade.js",389,31,2,57,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/user/admin.js",71,5,0,14,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/user/auth.js",53,3,0,7,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/user/create.js",211,11,2,30,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/user/delete.js",118,5,4,21,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/user/digest.js",115,9,0,12,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/user/email.js",99,9,0,15,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/user/follow.js",90,2,2,13,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/user/jobs.js",29,0,0,5,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/user/notifications.js",325,29,3,46,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/user/posts.js",97,3,0,16,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/user/profile.js",284,17,8,29,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/user/reset.js",98,8,0,11,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/user/search.js",77,4,1,9,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/user/settings.js",107,5,1,10,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/user.js",418,26,3,66,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/webserver.js",138,8,0,10,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/widgets.js",130,16,0,21,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/tests/categories.js",88,16,0,16,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/tests/database.js",370,51,37,51,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/tests/groups.js",295,65,0,68,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/tests/messaging.js",70,17,0,17,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/tests/mocks/databasemock.js",99,5,0,5,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/tests/topics.js",150,32,0,32,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/tests/user.js",163,30,0,30,0
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/tests/utils.js",36,9,0,9,0
"browsenpm.org","/Users/keheliya/dev/top_hybrid/browsenpm.org/base.js",63,0,1,2,2
"browsenpm.org","/Users/keheliya/dev/top_hybrid/browsenpm.org/config.js",50,0,1,1,1
"browsenpm.org","/Users/keheliya/dev/top_hybrid/browsenpm.org/contour.js",13,0,0,0,0
"browsenpm.org","/Users/keheliya/dev/top_hybrid/browsenpm.org/index.js",74,2,0,2,2
"browsenpm.org","/Users/keheliya/dev/top_hybrid/browsenpm.org/pagelets/navigation/index.js",43,0,0,0,0
"browsenpm.org","/Users/keheliya/dev/top_hybrid/browsenpm.org/pagelets/status/index.js",37,0,0,2,0
"browsenpm.org","/Users/keheliya/dev/top_hybrid/browsenpm.org/pagelets/toc/index.js",12,0,0,0,0
"browsenpm.org","/Users/keheliya/dev/top_hybrid/browsenpm.org/pages/404.js",9,0,0,0,0
"browsenpm.org","/Users/keheliya/dev/top_hybrid/browsenpm.org/pages/500.js",9,0,0,0,0
"browsenpm.org","/Users/keheliya/dev/top_hybrid/browsenpm.org/pages/dependencies.js",59,1,0,1,0
"browsenpm.org","/Users/keheliya/dev/top_hybrid/browsenpm.org/pages/docs.js",18,0,0,0,0
"browsenpm.org","/Users/keheliya/dev/top_hybrid/browsenpm.org/pages/help.js",16,0,0,0,0
"browsenpm.org","/Users/keheliya/dev/top_hybrid/browsenpm.org/pages/index.js",15,0,0,0,0
"browsenpm.org","/Users/keheliya/dev/top_hybrid/browsenpm.org/pages/package.js",63,1,0,1,0
"browsenpm.org","/Users/keheliya/dev/top_hybrid/browsenpm.org/pages/package.json.js",20,0,0,0,0
"browsenpm.org","/Users/keheliya/dev/top_hybrid/browsenpm.org/pages/status.js",15,0,0,0,0
"browsenpm.org","/Users/keheliya/dev/top_hybrid/browsenpm.org/public/webfonts/ss-social.js",79,6,1,13,0
"browsenpm.org","/Users/keheliya/dev/top_hybrid/browsenpm.org/public/webfonts/ss-standard.js",79,6,1,13,0
"david-www","/Users/keheliya/dev/top_hybrid/david-www/Gruntfile.js",127,0,0,1,0
"david-www","/Users/keheliya/dev/top_hybrid/david-www/auth.js",45,2,0,4,0
"david-www","/Users/keheliya/dev/top_hybrid/david-www/batch.js",35,0,0,4,0
"david-www","/Users/keheliya/dev/top_hybrid/david-www/brains.js",306,17,8,18,0
"david-www","/Users/keheliya/dev/top_hybrid/david-www/changelog.js",177,15,2,17,0
"david-www","/Users/keheliya/dev/top_hybrid/david-www/errors.js",61,0,0,1,0
"david-www","/Users/keheliya/dev/top_hybrid/david-www/feed.js",191,10,6,11,0
"david-www","/Users/keheliya/dev/top_hybrid/david-www/github.js",26,0,0,1,0
"david-www","/Users/keheliya/dev/top_hybrid/david-www/graph.js",240,11,4,13,0
"david-www","/Users/keheliya/dev/top_hybrid/david-www/index.js",469,31,39,31,0
"david-www","/Users/keheliya/dev/top_hybrid/david-www/manifest.js",171,7,3,9,0
"david-www","/Users/keheliya/dev/top_hybrid/david-www/news-feed.js",30,1,1,2,0
"david-www","/Users/keheliya/dev/top_hybrid/david-www/nsp.js",67,6,3,8,0
"david-www","/Users/keheliya/dev/top_hybrid/david-www/profile.js",97,8,2,10,0
"david-www","/Users/keheliya/dev/top_hybrid/david-www/registry.js",23,3,0,3,0
"david-www","/Users/keheliya/dev/top_hybrid/david-www/search.js",70,4,2,5,0
"david-www","/Users/keheliya/dev/top_hybrid/david-www/src/js/david.js",97,12,1,14,0
"david-www","/Users/keheliya/dev/top_hybrid/david-www/src/js/homepage.js",55,5,0,6,0
"david-www","/Users/keheliya/dev/top_hybrid/david-www/src/js/main.js",5,0,0,0,0
"david-www","/Users/keheliya/dev/top_hybrid/david-www/src/js/search.js",95,8,1,8,0
"david-www","/Users/keheliya/dev/top_hybrid/david-www/src/js/status/graph.js",148,16,4,16,0
"david-www","/Users/keheliya/dev/top_hybrid/david-www/src/js/status/index.js",225,11,4,13,0
"david-www","/Users/keheliya/dev/top_hybrid/david-www/src/js/status/transform-data.js",63,2,4,3,0
"david-www","/Users/keheliya/dev/top_hybrid/david-www/src/js/vendor/jquery.ba-bbq.js",1378,10,10,31,0
"david-www","/Users/keheliya/dev/top_hybrid/david-www/src/js/vendor/jquery.ba-hashchange.js",391,4,2,14,0
"david-www","/Users/keheliya/dev/top_hybrid/david-www/src/js/vendor/jquery.fancybox.js",2016,19,0,82,0
"david-www","/Users/keheliya/dev/top_hybrid/david-www/src/js/vendor/jquery.feed.js",170,2,4,9,0
"david-www","/Users/keheliya/dev/top_hybrid/david-www/src/js/vendor/stackable.js",59,4,0,5,0
"david-www","/Users/keheliya/dev/top_hybrid/david-www/statics.js",20,1,0,2,0
"david-www","/Users/keheliya/dev/top_hybrid/david-www/stats.js",142,7,3,11,0
"david-www","/Users/keheliya/dev/top_hybrid/david-www/test/brains_test.js",933,17,3,34,0
"david-www","/Users/keheliya/dev/top_hybrid/david-www/test/feed_test.js",111,4,0,11,0
"david-www","/Users/keheliya/dev/top_hybrid/david-www/test/nsp_test.js",39,2,1,5,0
"david-www","/Users/keheliya/dev/top_hybrid/david-www/test/registry_test.js",11,0,0,1,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/Gruntfile.js",92,1,0,2,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/app/middleware/errors.js",40,2,0,3,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/app/middleware/passport.js",55,5,0,6,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/app/middleware/users.js",19,1,0,2,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/app/models/index.js",11,0,0,0,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/app/models/orgs.js",33,0,0,1,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/app/models/project.js",202,10,0,18,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/app/models/requesters.js",25,1,0,1,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/app/models/requests.js",202,8,1,20,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/app/models/support.js",169,11,0,22,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/app/models/user.js",53,3,0,4,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/app/routes/index.js",44,5,1,6,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/app/routes/maintainers.js",98,11,0,18,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/app/routes/organizations.js",37,3,0,6,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/app/routes/projects.js",113,14,0,17,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/app/routes/service.js",118,21,0,23,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/app/routes/supporters.js",163,21,0,26,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/app/routes/users.js",94,8,0,14,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/app/utils/ensure-auth.js",14,0,0,1,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/app/utils/git-request.js",98,8,0,10,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/app/utils/logger.js",24,0,0,0,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/app/utils/mailer.js",44,4,0,6,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/app/utils/requests-converter.js",205,21,1,31,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/app/utils/requests-notifications.js",106,5,0,9,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/app/utils/socket.io.js",53,4,0,5,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/app/utils/title-builder.js",25,1,0,3,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/app/utils/updater/index.js",85,6,1,13,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/app/utils/updater/organizations.js",158,13,1,24,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/app/utils/updater/projects.js",160,10,1,16,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/app.js",75,4,0,4,1
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/config/example.config.js",9,0,0,0,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/config/index.js",66,0,0,1,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/public/js/bootstrap.js",2000,59,7,156,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/public/js/common/views/donate-methods.js",24,1,0,2,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/public/js/modules/account/main.js",27,2,0,3,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/public/js/modules/donate-requests/collections/requests.js",23,2,0,3,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/public/js/modules/donate-requests/collections/supporters.js",22,2,0,4,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/public/js/modules/donate-requests/main.js",34,2,0,2,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/public/js/modules/donate-requests/models/request.js",12,1,0,1,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/public/js/modules/donate-requests/views/list.js",47,2,0,7,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/public/js/modules/donate-requests/views/request.js",98,5,0,14,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/public/js/modules/donate-requests/views/search.js",55,2,0,7,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/public/js/modules/donate-requests/views/supporter.js",19,1,0,2,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/public/js/modules/donate-requests/views/supporters.js",44,2,0,6,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/public/js/modules/maintainers/collections/project-groups.js",31,3,0,4,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/public/js/modules/maintainers/collections/projects.js",14,1,0,1,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/public/js/modules/maintainers/main.js",43,6,0,6,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/public/js/modules/maintainers/models/project.js",22,2,0,3,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/public/js/modules/maintainers/views/group.js",53,2,0,7,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/public/js/modules/maintainers/views/list.js",79,3,0,11,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/public/js/modules/maintainers/views/project-settings.js",68,2,0,9,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/public/js/modules/maintainers/views/project.js",70,2,0,7,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/public/js/modules/project/main.js",53,7,0,7,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/public/js/modules/repo-selector/collections/project-groups.js",56,3,0,8,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/public/js/modules/repo-selector/collections/projects.js",29,2,0,5,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/public/js/modules/repo-selector/collections/repos.js",37,2,0,6,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/public/js/modules/repo-selector/collections/search.js",22,2,0,3,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/public/js/modules/repo-selector/main.js",77,4,0,4,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/public/js/modules/repo-selector/models/project.js",47,2,0,5,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/public/js/modules/repo-selector/models/repo.js",59,1,0,7,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/public/js/modules/repo-selector/models/support.js",25,1,0,4,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/public/js/modules/repo-selector/router.js",47,1,0,4,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/public/js/modules/repo-selector/views/group-selector.js",49,1,0,7,0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/public/js/modules/repo-selector/views/layout.js",112,1,0,12,0
